Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,User,CARD INDEX,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
Ashlyn Scott,59,68,1960,3,Female,5238 Park Street,10.0,Union City,NJ,7087,40.76,-74.03,$16770,$34190,$39242,810,7,1766,2,Debit,5721088827990781,07/2022,570,YES,2,$9789,05/2003,2013,No
Ashlyn Scott,59,68,1960,3,Female,5238 Park Street,10.0,Union City,NJ,7087,40.76,-74.03,$16770,$34190,$39242,810,7,1766,3,Debit,5031033208388940,03/2024,565,YES,2,$11694,01/2010,2012,No
Ashlyn Scott,59,68,1960,3,Female,5238 Park Street,10.0,Union City,NJ,7087,40.76,-74.03,$16770,$34190,$39242,810,7,1766,4,Debit,4366735799878155,06/2023,763,YES,1,$11592,08/1998,2015,No
Ashlyn Scott,59,68,1960,3,Female,5238 Park Street,10.0,Union City,NJ,7087,40.76,-74.03,$16770,$34190,$39242,810,7,1766,5,Credit,5102494493150212,12/2014,615,YES,1,$8100,12/2010,2010,No
Ashlyn Scott,59,68,1960,3,Female,5238 Park Street,10.0,Union City,NJ,7087,40.76,-74.03,$16770,$34190,$39242,810,7,1766,6,Debit,5212081047458870,11/2021,836,YES,1,$11647,08/2017,2017,No
Madison Neufelder,28,64,1991,10,Female,5225 Bayview Street,,Los Angeles,CA,90007,34.02,-118.28,$13002,$26513,$32620,604,1,1767,0,Debit,4417317940986636,04/2022,598,NO,1,$10693,02/2020,2020,No
Adrianna Cook,78,66,1941,11,Female,3863 Pine Street,3.0,Valdosta,GA,31601,30.84,-83.27,$12672,$8526,$3723,684,3,1768,0,Debit,5585235709223011,09/2020,555,YES,1,$10776,09/2013,2013,No
Adrianna Cook,78,66,1941,11,Female,3863 Pine Street,3.0,Valdosta,GA,31601,30.84,-83.27,$12672,$8526,$3723,684,3,1768,1,Credit,6638748785809862,06/2021,943,YES,1,$6300,05/2002,2011,No
Adrianna Cook,78,66,1941,11,Female,3863 Pine Street,3.0,Valdosta,GA,31601,30.84,-83.27,$12672,$8526,$3723,684,3,1768,2,Credit,6128331852366832,02/2019,56,YES,2,$5600,04/2015,2015,No
Kyra Gao,40,63,1980,2,Female,5191 Grant Drive,6728.0,Mount Pleasant,NC,28124,35.4,-80.43,$20041,$40867,$50449,694,2,1769,0,Credit,4192874179326162,07/2021,680,YES,1,$7900,09/2005,2009,No
Kyra Gao,40,63,1980,2,Female,5191 Grant Drive,6728.0,Mount Pleasant,NC,28124,35.4,-80.43,$20041,$40867,$50449,694,2,1769,1,Debit,4206608050110882,11/2021,873,YES,2,$19442,08/2010,2010,No
Oakley Taylor,34,62,1985,10,Male,801 River Street,,Summerville,GA,30747,34.47,-85.34,$14514,$29594,$47766,792,1,1770,0,Credit,5697281977143652,02/2024,18,YES,2,$7500,04/2008,2008,No
Lorelai Brown,35,65,1984,3,Female,1496 Rose Street,,Los Angeles,CA,90006,34.04,-118.29,$11395,$23238,$31661,611,2,1771,0,Credit,4084600800745908,11/2021,121,YES,2,$2000,01/2020,2020,No
Lorelai Brown,35,65,1984,3,Female,1496 Rose Street,,Los Angeles,CA,90006,34.04,-118.29,$11395,$23238,$31661,611,2,1771,1,Debit,4749157487981215,10/2024,568,YES,1,$10800,02/2020,2020,No
Addison Faraday,49,68,1970,12,Female,9639 Third Boulevard,,Monaca,PA,15061,40.68,-80.27,$20142,$41071,$124139,685,1,1772,0,Credit,386220220724226,09/2017,281,NO,2,$3900,08/1999,2010,No
Winter Clark,65,62,1955,2,Female,230 Plum Avenue,,O Fallon,MO,63366,38.78,-90.7,$25350,$17056,$29112,667,5,1773,0,Credit,4478591356446764,10/2024,207,YES,2,$5500,09/2013,2013,No
Winter Clark,65,62,1955,2,Female,230 Plum Avenue,,O Fallon,MO,63366,38.78,-90.7,$25350,$17056,$29112,667,5,1773,1,Credit,4289888672554714,04/2020,736,YES,2,$16400,01/1995,2015,No
Winter Clark,65,62,1955,2,Female,230 Plum Avenue,,O Fallon,MO,63366,38.78,-90.7,$25350,$17056,$29112,667,5,1773,2,Debit (Prepaid),4418492072049483,05/2021,868,YES,2,$53,08/2006,2012,No
Winter Clark,65,62,1955,2,Female,230 Plum Avenue,,O Fallon,MO,63366,38.78,-90.7,$25350,$17056,$29112,667,5,1773,3,Debit,5016047912098598,11/2013,561,NO,1,$17883,02/2009,2017,No
Winter Clark,65,62,1955,2,Female,230 Plum Avenue,,O Fallon,MO,63366,38.78,-90.7,$25350,$17056,$29112,667,5,1773,4,Debit,5663910895753021,08/2024,385,YES,2,$12212,06/2006,2006,No
Lainey Brooks,36,66,1983,3,Female,1644 Park Avenue,,Newark,DE,19711,39.67,-75.75,$31719,$64672,$56485,695,4,1774,0,Credit,4375233416487695,11/2023,566,YES,1,$15800,05/2009,2015,No
Lainey Brooks,36,66,1983,3,Female,1644 Park Avenue,,Newark,DE,19711,39.67,-75.75,$31719,$64672,$56485,695,4,1774,1,Credit,5350464215817716,12/2024,315,YES,1,$26400,08/2005,2008,No
Lainey Brooks,36,66,1983,3,Female,1644 Park Avenue,,Newark,DE,19711,39.67,-75.75,$31719,$64672,$56485,695,4,1774,2,Debit,5167461508736953,09/2021,218,YES,2,$25993,09/2013,2013,No
Lainey Brooks,36,66,1983,3,Female,1644 Park Avenue,,Newark,DE,19711,39.67,-75.75,$31719,$64672,$56485,695,4,1774,3,Debit (Prepaid),4031671355735386,05/2022,372,YES,2,$59,07/2013,2013,No
Kadence Morales,62,60,1957,6,Female,171 Catherine Lane,58.0,Clovis,CA,93612,36.81,-119.71,$17301,$26975,$17212,673,2,1775,0,Debit (Prepaid),5759154405195541,08/2023,644,YES,2,$8,06/2011,2011,No
Kadence Morales,62,60,1957,6,Female,171 Catherine Lane,58.0,Clovis,CA,93612,36.81,-119.71,$17301,$26975,$17212,673,2,1775,1,Debit,5147349032162324,07/2020,325,NO,2,$1955,02/2005,2013,No
Camilla Bailey,30,65,1989,4,Female,2328 Little Creek Avenue,,Philadelphia,PA,19133,39.95,-75.16,$10016,$20424,$14743,770,3,1776,0,Debit,4398726361408174,09/2022,592,YES,1,$7159,07/2010,2011,No
Camilla Bailey,30,65,1989,4,Female,2328 Little Creek Avenue,,Philadelphia,PA,19133,39.95,-75.16,$10016,$20424,$14743,770,3,1776,1,Debit,5166788218031494,10/2021,167,YES,1,$12172,05/2016,2016,No
Camilla Bailey,30,65,1989,4,Female,2328 Little Creek Avenue,,Philadelphia,PA,19133,39.95,-75.16,$10016,$20424,$14743,770,3,1776,2,Debit,5748345653201805,01/2021,704,YES,2,$10889,04/2008,2010,No
Deborah Clark,60,67,1959,10,Female,8179 Valley Stream Drive,,Holly,MI,48442,42.79,-83.62,$22680,$46244,$108449,814,5,1777,0,Credit,5124181575265453,02/2020,308,YES,2,$10800,04/2007,2010,No
Deborah Clark,60,67,1959,10,Female,8179 Valley Stream Drive,,Holly,MI,48442,42.79,-83.62,$22680,$46244,$108449,814,5,1777,1,Debit (Prepaid),5019509763985509,12/2013,156,YES,1,$58,05/2012,2012,No
Deborah Clark,60,67,1959,10,Female,8179 Valley Stream Drive,,Holly,MI,48442,42.79,-83.62,$22680,$46244,$108449,814,5,1777,2,Credit,5578674156872455,02/2023,118,YES,1,$11000,06/2009,2009,No
Deborah Clark,60,67,1959,10,Female,8179 Valley Stream Drive,,Holly,MI,48442,42.79,-83.62,$22680,$46244,$108449,814,5,1777,3,Credit,304564349597311,11/2024,170,YES,2,$12700,09/2004,2008,No
Deborah Clark,60,67,1959,10,Female,8179 Valley Stream Drive,,Holly,MI,48442,42.79,-83.62,$22680,$46244,$108449,814,5,1777,4,Credit,5588638647228889,09/2012,525,YES,1,$10100,11/2009,2009,No
Perla Phillips,38,65,1981,11,Female,9324 Catherine Street,13.0,Arnold,MO,63010,38.42,-90.36,$21744,$44334,$55173,684,5,1778,0,Credit,335921476257243,02/2022,743,NO,1,$11300,06/2003,2007,No
Perla Phillips,38,65,1981,11,Female,9324 Catherine Street,13.0,Arnold,MO,63010,38.42,-90.36,$21744,$44334,$55173,684,5,1778,1,Debit,4564719638698318,12/2020,446,YES,1,$26596,04/2006,2015,No
Perla Phillips,38,65,1981,11,Female,9324 Catherine Street,13.0,Arnold,MO,63010,38.42,-90.36,$21744,$44334,$55173,684,5,1778,2,Debit,5862160658521395,01/2023,117,YES,2,$1807,11/2008,2013,No
Perla Phillips,38,65,1981,11,Female,9324 Catherine Street,13.0,Arnold,MO,63010,38.42,-90.36,$21744,$44334,$55173,684,5,1778,3,Credit,6494282265479617,07/2024,471,YES,1,$9700,11/2002,2005,No
Perla Phillips,38,65,1981,11,Female,9324 Catherine Street,13.0,Arnold,MO,63010,38.42,-90.36,$21744,$44334,$55173,684,5,1778,4,Credit,5607170404260670,03/2020,51,YES,1,$12300,12/2005,2010,No
Magnus Brooks,63,68,1956,6,Male,547 West Drive,,Port Chester,NY,10573,41.0,-73.66,$35269,$71909,$44190,712,3,1779,0,Debit,4692209881034936,10/2024,841,YES,1,$40914,11/2011,2011,No
Magnus Brooks,63,68,1956,6,Male,547 West Drive,,Port Chester,NY,10573,41.0,-73.66,$35269,$71909,$44190,712,3,1779,1,Debit,4733764906350562,09/2021,982,YES,1,$21749,04/1999,2008,No
Magnus Brooks,63,68,1956,6,Male,547 West Drive,,Port Chester,NY,10573,41.0,-73.66,$35269,$71909,$44190,712,3,1779,2,Debit,4318258273065778,10/2024,152,YES,1,$39491,09/2014,2014,No
Renee Williams,66,69,1953,5,Female,211 Valley Street,,Mendham,NJ,7945,40.76,-74.59,$91180,$185909,$461854,621,5,1780,0,Debit,4721815072237153,06/2021,106,YES,2,$97352,03/2007,2019,No
Renee Williams,66,69,1953,5,Female,211 Valley Street,,Mendham,NJ,7945,40.76,-74.59,$91180,$185909,$461854,621,5,1780,1,Debit,4559856655520965,04/2021,475,NO,2,$5921,04/2009,2010,No
Renee Williams,66,69,1953,5,Female,211 Valley Street,,Mendham,NJ,7945,40.76,-74.59,$91180,$185909,$461854,621,5,1780,2,Debit,5283029601327772,10/2023,972,YES,2,$54057,11/2003,2012,No
Renee Williams,66,69,1953,5,Female,211 Valley Street,,Mendham,NJ,7945,40.76,-74.59,$91180,$185909,$461854,621,5,1780,3,Debit,5489127405017818,02/2021,287,NO,2,$64565,02/2009,2019,No
Renee Williams,66,69,1953,5,Female,211 Valley Street,,Mendham,NJ,7945,40.76,-74.59,$91180,$185909,$461854,621,5,1780,4,Credit,4699987716360968,06/2022,973,YES,1,$36700,10/2013,2013,No
Achilles Edwards,76,65,1943,7,Male,2012 Forest Avenue,,Hickory,NC,28602,35.73,-81.32,$17850,$21867,$21103,759,2,1781,0,Debit,5112841703970154,06/2022,367,YES,1,$7175,09/2010,2017,No
Achilles Edwards,76,65,1943,7,Male,2012 Forest Avenue,,Hickory,NC,28602,35.73,-81.32,$17850,$21867,$21103,759,2,1781,1,Credit,396239738941168,10/2024,814,YES,1,$2800,10/2002,2011,No
Briar Gomez,40,61,1979,12,Female,1943 Birch Street,,North Lawrence,OH,44666,40.84,-81.63,$21201,$43229,$96831,685,2,1782,0,Credit,4957171481250708,08/2023,860,YES,2,$3600,04/2006,2006,No
Briar Gomez,40,61,1979,12,Female,1943 Birch Street,,North Lawrence,OH,44666,40.84,-81.63,$21201,$43229,$96831,685,2,1782,1,Debit,4848387288995352,09/2020,393,YES,1,$30348,08/2009,2010,No
Layne Mitchell,64,64,1956,2,Male,106 Littlewood Drive,10.0,Houston,TX,77067,29.76,-95.38,$15401,$24420,$14460,685,1,1783,0,Credit,4993894078039979,06/2022,784,YES,2,$6000,09/2012,2012,No
Aubree Hill,54,66,1966,1,Female,2206 South Drive,,Brooksville,FL,34601,28.55,-82.39,$15524,$31655,$46405,623,1,1784,0,Credit,4213207721993381,01/2023,746,YES,1,$1700,06/2010,2010,No
Collins Lewis,84,64,1936,1,Female,4819 Martin Luther King Drive,8.0,North Andover,MA,1845,42.7,-71.11,$41665,$66745,$682,718,3,1785,0,Debit,4597915385582398,07/2006,864,YES,2,$10755,09/2003,2020,No
Collins Lewis,84,64,1936,1,Female,4819 Martin Luther King Drive,8.0,North Andover,MA,1845,42.7,-71.11,$41665,$66745,$682,718,3,1785,1,Debit,5814688468697564,11/2023,196,YES,2,$61262,12/2003,2016,No
Collins Lewis,84,64,1936,1,Female,4819 Martin Luther King Drive,8.0,North Andover,MA,1845,42.7,-71.11,$41665,$66745,$682,718,3,1785,2,Credit,385811228095330,01/2013,173,YES,1,$0,07/2001,2009,No
Keenan Allen,22,65,1997,4,Male,4932 South Boulevard,,Moorhead,MN,56560,46.86,-96.75,$20214,$41214,$130538,763,1,1786,0,Credit,5805568930094664,06/2023,887,YES,2,$3500,02/2020,2020,No
Moshe Martin,49,64,1970,6,Male,5642 Bayview Avenue,,Albuquerque,NM,87114,35.11,-106.62,$24403,$49756,$70744,705,1,1787,0,Credit,5677473176452050,01/2018,686,YES,2,$7100,05/2017,2017,No
Milan Faraday,66,63,1953,6,Male,5807 Lincoln Street,5.0,Warner Robins,GA,31093,32.61,-83.63,$15334,$28104,$12054,751,3,1788,0,Debit (Prepaid),5154212510711021,09/2022,821,YES,2,$51,02/2009,2013,No
Milan Faraday,66,63,1953,6,Male,5807 Lincoln Street,5.0,Warner Robins,GA,31093,32.61,-83.63,$15334,$28104,$12054,751,3,1788,1,Debit,5134527149271246,02/2022,755,YES,2,$11457,01/2010,2016,No
Milan Faraday,66,63,1953,6,Male,5807 Lincoln Street,5.0,Warner Robins,GA,31093,32.61,-83.63,$15334,$28104,$12054,751,3,1788,2,Debit,5925144583646101,06/2023,273,NO,2,$1563,02/2002,2011,No
Mckenna Braun,54,68,1965,3,Female,336 Catherine Lane,,Highland,MI,48357,42.63,-83.61,$25838,$52680,$87082,835,5,1789,0,Debit,4755309590277505,07/2021,531,YES,2,$37325,11/2014,2014,No
Mckenna Braun,54,68,1965,3,Female,336 Catherine Lane,,Highland,MI,48357,42.63,-83.61,$25838,$52680,$87082,835,5,1789,1,Credit,5790469227539261,10/2022,1,NO,1,$14200,05/2008,2016,No
Mckenna Braun,54,68,1965,3,Female,336 Catherine Lane,,Highland,MI,48357,42.63,-83.61,$25838,$52680,$87082,835,5,1789,2,Debit,5164497134993115,09/2021,490,YES,1,$28815,06/2008,2015,No
Mckenna Braun,54,68,1965,3,Female,336 Catherine Lane,,Highland,MI,48357,42.63,-83.61,$25838,$52680,$87082,835,5,1789,3,Debit (Prepaid),5082923874323795,02/2021,774,YES,2,$85,02/2010,2010,No
Mckenna Braun,54,68,1965,3,Female,336 Catherine Lane,,Highland,MI,48357,42.63,-83.61,$25838,$52680,$87082,835,5,1789,4,Debit,4551485171901900,11/2018,892,YES,2,$15285,07/2009,2009,No
Aylin Myers,61,66,1958,3,Female,7360 Lexington Drive,,Jeffersonville,KY,40337,37.96,-83.82,$13602,$27733,$21785,765,3,1790,0,Debit,5625635561969960,07/2023,310,YES,2,$10636,01/2011,2011,No
Aylin Myers,61,66,1958,3,Female,7360 Lexington Drive,,Jeffersonville,KY,40337,37.96,-83.82,$13602,$27733,$21785,765,3,1790,1,Debit,4771456546451310,10/2015,970,YES,1,$12891,01/2013,2013,No
Aylin Myers,61,66,1958,3,Female,7360 Lexington Drive,,Jeffersonville,KY,40337,37.96,-83.82,$13602,$27733,$21785,765,3,1790,2,Debit,5404831533605189,10/2021,72,YES,1,$11885,08/2013,2013,No
Brycen Adams,61,63,1959,2,Male,3270 Grant Avenue,88.0,Geneva,IN,46740,40.59,-84.95,$10493,$21397,$54771,812,4,1791,0,Debit,5435311573918660,02/2017,45,YES,2,$2849,11/2003,2012,No
Brycen Adams,61,63,1959,2,Male,3270 Grant Avenue,88.0,Geneva,IN,46740,40.59,-84.95,$10493,$21397,$54771,812,4,1791,1,Debit,4623830121488860,08/2023,233,YES,1,$3867,09/2009,2009,No
Brycen Adams,61,63,1959,2,Male,3270 Grant Avenue,88.0,Geneva,IN,46740,40.59,-84.95,$10493,$21397,$54771,812,4,1791,2,Debit,4139199465174934,10/2021,9,YES,2,$6688,01/2010,2016,No
Brycen Adams,61,63,1959,2,Male,3270 Grant Avenue,88.0,Geneva,IN,46740,40.59,-84.95,$10493,$21397,$54771,812,4,1791,3,Debit,5422145957568718,12/2020,242,YES,2,$8021,05/2001,2018,No
Shiloh Martin,47,70,1972,10,Male,9070 West Street,,Rancho Cucamonga,CA,91730,34.09,-117.58,$24603,$50163,$97188,761,4,1792,0,Debit,5306745473896520,05/2022,271,YES,1,$27201,03/2011,2011,No
Shiloh Martin,47,70,1972,10,Male,9070 West Street,,Rancho Cucamonga,CA,91730,34.09,-117.58,$24603,$50163,$97188,761,4,1792,1,Credit,4148318094287271,12/2020,313,YES,2,$12800,12/2007,2009,No
Shiloh Martin,47,70,1972,10,Male,9070 West Street,,Rancho Cucamonga,CA,91730,34.09,-117.58,$24603,$50163,$97188,761,4,1792,2,Debit (Prepaid),5993362497379576,03/2020,94,YES,2,$96,01/2004,2011,No
Shiloh Martin,47,70,1972,10,Male,9070 West Street,,Rancho Cucamonga,CA,91730,34.09,-117.58,$24603,$50163,$97188,761,4,1792,3,Debit,5626378456369424,05/2023,982,NO,2,$16426,11/2011,2011,No
Mckenna Wilson,25,69,1994,5,Female,309 River Avenue,70.0,Hancock,WI,54943,44.13,-89.52,$13210,$26939,$69587,752,1,1793,0,Credit,4402488714330108,11/2021,627,YES,1,$9100,02/2020,2020,No
Silas Kelly,52,69,1967,10,Male,653 Mill Street,,Minneapolis,MN,55421,44.96,-93.26,$20662,$42129,$101742,758,4,1794,0,Debit,4296121621030187,01/2023,314,YES,1,$14546,09/2001,2008,No
Silas Kelly,52,69,1967,10,Male,653 Mill Street,,Minneapolis,MN,55421,44.96,-93.26,$20662,$42129,$101742,758,4,1794,1,Credit,6974497425701266,12/2020,192,YES,1,$8400,03/1997,2013,No
Silas Kelly,52,69,1967,10,Male,653 Mill Street,,Minneapolis,MN,55421,44.96,-93.26,$20662,$42129,$101742,758,4,1794,2,Debit,5500175661325557,10/2020,43,YES,2,$10815,11/2009,2020,No
Silas Kelly,52,69,1967,10,Male,653 Mill Street,,Minneapolis,MN,55421,44.96,-93.26,$20662,$42129,$101742,758,4,1794,3,Credit,5647089735442965,03/2021,480,NO,1,$4000,12/2008,2012,No
Jewel Perry,48,66,1971,12,Female,33 North Avenue,342.0,Palisades Park,NJ,7650,40.84,-73.99,$22278,$45422,$83940,689,4,1795,0,Debit,4086633692001413,05/2020,881,YES,1,$11254,04/1999,2018,No
Jewel Perry,48,66,1971,12,Female,33 North Avenue,342.0,Palisades Park,NJ,7650,40.84,-73.99,$22278,$45422,$83940,689,4,1795,1,Debit,4842195195266314,09/2020,497,YES,2,$2271,04/2008,2008,No
Jewel Perry,48,66,1971,12,Female,33 North Avenue,342.0,Palisades Park,NJ,7650,40.84,-73.99,$22278,$45422,$83940,689,4,1795,2,Debit,4780096957038020,12/2007,604,YES,2,$6311,05/2000,2013,No
Jewel Perry,48,66,1971,12,Female,33 North Avenue,342.0,Palisades Park,NJ,7650,40.84,-73.99,$22278,$45422,$83940,689,4,1795,3,Credit,340045632784763,02/2020,218,YES,1,$13700,01/2012,2012,No
Alessandro Davis,37,66,1982,12,Male,550 Forest Street,,Helena,MT,59601,46.51,-112.12,$20305,$41401,$71180,580,1,1796,0,Credit,5428221818543241,09/2024,953,YES,1,$14300,09/2015,2015,No
Abigail Morales,19,63,2000,6,Female,534 Second Lane,,San Diego,CA,92126,32.88,-117.13,$27394,$55854,$111042,782,1,1797,0,Credit,5070662282651105,02/2020,516,YES,2,$14600,02/2020,2020,No
Nyla Fernandez,66,67,1953,11,Female,1426 Fifth Avenue,,Strafford,NH,3884,43.32,-71.18,$24779,$50523,$98763,578,1,1798,0,Credit,5801798801399788,06/2021,527,YES,2,$7100,03/2017,2017,No
Melvin Brown,73,67,1946,3,Male,2834 West Street,,Mobile,AL,36695,30.68,-88.04,$25381,$48060,$17440,581,3,1799,0,Debit,5346665102858338,01/2024,734,YES,1,$4534,01/2009,2010,No
Melvin Brown,73,67,1946,3,Male,2834 West Street,,Mobile,AL,36695,30.68,-88.04,$25381,$48060,$17440,581,3,1799,1,Credit,4889540259167879,07/2021,890,YES,2,$4200,08/2019,2019,No
Melvin Brown,73,67,1946,3,Male,2834 West Street,,Mobile,AL,36695,30.68,-88.04,$25381,$48060,$17440,581,3,1799,2,Debit,5895798485445131,05/2024,48,NO,1,$27117,12/2005,2005,No
Skyler Robinson,40,64,1979,10,Male,344 11th Street,5.0,Brownsville,TX,78520,25.92,-97.48,$12684,$25861,$42050,607,3,1800,0,Debit,5356557830959677,04/2023,125,NO,2,$14404,04/2007,2015,No
Skyler Robinson,40,64,1979,10,Male,344 11th Street,5.0,Brownsville,TX,78520,25.92,-97.48,$12684,$25861,$42050,607,3,1800,1,Debit,5456509634452108,08/2012,557,YES,2,$6360,03/2007,2016,No
Skyler Robinson,40,64,1979,10,Male,344 11th Street,5.0,Brownsville,TX,78520,25.92,-97.48,$12684,$25861,$42050,607,3,1800,2,Debit,5176036831889983,11/2020,119,YES,1,$4701,03/2002,2017,No
Monserrat Schmidt,29,66,1990,3,Female,685 Jefferson Avenue,5.0,Jersey City,NJ,7307,40.71,-74.06,$21916,$44688,$88092,716,3,1801,0,Debit,5086512779429782,05/2024,613,YES,1,$13793,07/2019,2019,No
Monserrat Schmidt,29,66,1990,3,Female,685 Jefferson Avenue,5.0,Jersey City,NJ,7307,40.71,-74.06,$21916,$44688,$88092,716,3,1801,1,Debit,5568197772676119,12/2012,676,YES,1,$27569,06/2012,2012,No
Monserrat Schmidt,29,66,1990,3,Female,685 Jefferson Avenue,5.0,Jersey City,NJ,7307,40.71,-74.06,$21916,$44688,$88092,716,3,1801,2,Credit,351118771819506,05/2021,551,YES,1,$10400,01/2011,2011,No
Charli Neufelder,41,69,1979,1,Female,8676 River Avenue,,Rosedale,NY,11422,40.66,-73.73,$24412,$49776,$17352,684,3,1802,0,Debit,4325994913282358,02/2021,114,NO,1,$14959,07/2011,2011,No
Charli Neufelder,41,69,1979,1,Female,8676 River Avenue,,Rosedale,NY,11422,40.66,-73.73,$24412,$49776,$17352,684,3,1802,1,Debit,4573359573640504,10/2022,267,YES,2,$19713,07/2017,2017,No
Charli Neufelder,41,69,1979,1,Female,8676 River Avenue,,Rosedale,NY,11422,40.66,-73.73,$24412,$49776,$17352,684,3,1802,2,Debit (Prepaid),5146076432064543,03/2022,662,YES,1,$90,01/2015,2015,No
Owen Roman,21,62,1998,10,Male,5 Lafayette Avenue,,Hudson,OH,44236,41.24,-81.45,$42201,$86042,$165447,701,2,1803,0,Credit,321390295697853,02/2020,287,YES,2,$15500,02/2020,2020,No
Owen Roman,21,62,1998,10,Male,5 Lafayette Avenue,,Hudson,OH,44236,41.24,-81.45,$42201,$86042,$165447,701,2,1803,1,Credit,4037574014013949,05/2023,634,NO,1,$19200,01/2020,2020,No
Dane Morales,27,65,1993,1,Male,2282 Main Drive,,Belleville,IL,62223,38.53,-90.0,$23778,$48484,$63561,775,4,1804,0,Debit,4766814724627532,06/2020,723,YES,1,$16610,01/2020,2020,No
Dane Morales,27,65,1993,1,Male,2282 Main Drive,,Belleville,IL,62223,38.53,-90.0,$23778,$48484,$63561,775,4,1804,1,Debit,4777234942221867,06/2023,559,YES,1,$21793,05/2013,2013,No
Dane Morales,27,65,1993,1,Male,2282 Main Drive,,Belleville,IL,62223,38.53,-90.0,$23778,$48484,$63561,775,4,1804,2,Debit,4175156104515816,07/2022,655,NO,1,$15261,01/2020,2020,No
Dane Morales,27,65,1993,1,Male,2282 Main Drive,,Belleville,IL,62223,38.53,-90.0,$23778,$48484,$63561,775,4,1804,3,Debit,4092634167714573,04/2024,721,YES,1,$25919,01/2011,2011,No
Kaysen Baker,54,62,1965,5,Male,703 12th Street,,Drums,PA,18222,41.01,-75.99,$23450,$47814,$92020,720,2,1805,0,Debit,5575214152731773,01/2016,88,YES,2,$4546,01/2004,2010,No
Kaysen Baker,54,62,1965,5,Male,703 12th Street,,Drums,PA,18222,41.01,-75.99,$23450,$47814,$92020,720,2,1805,1,Credit,6731998965120910,07/2022,82,YES,2,$9600,02/2020,2020,No
Tara Anwar,20,69,1999,8,Female,621 Fifth Boulevard,1.0,Baker,LA,70714,30.58,-91.15,$17440,$35559,$59164,672,2,1806,0,Debit,4086123102379526,04/2024,744,YES,1,$9238,02/2020,2020,No
Tara Anwar,20,69,1999,8,Female,621 Fifth Boulevard,1.0,Baker,LA,70714,30.58,-91.15,$17440,$35559,$59164,672,2,1806,1,Debit,5674572566243618,10/2022,702,YES,2,$15474,02/2020,2020,No
Dallas Murphy,38,65,1981,7,Male,5661 Forest Avenue,,Le Mars,IA,51031,42.78,-96.16,$19853,$40478,$76392,718,3,1807,0,Credit,308644614282116,07/2022,930,YES,2,$9500,07/2008,2015,No
Dallas Murphy,38,65,1981,7,Male,5661 Forest Avenue,,Le Mars,IA,51031,42.78,-96.16,$19853,$40478,$76392,718,3,1807,1,Debit,4287552229905456,04/2003,482,YES,1,$7030,01/2001,2011,No
Dallas Murphy,38,65,1981,7,Male,5661 Forest Avenue,,Le Mars,IA,51031,42.78,-96.16,$19853,$40478,$76392,718,3,1807,2,Debit (Prepaid),5200521526888417,05/2020,493,YES,2,$25,10/2009,2010,No
Brady Gomez,45,67,1974,3,Male,4391 Lexington Lane,,Charlotte,NC,28215,35.19,-80.83,$17817,$36323,$65525,700,3,1808,0,Debit,5900781818896314,08/2024,694,YES,2,$15125,05/2014,2014,No
Brady Gomez,45,67,1974,3,Male,4391 Lexington Lane,,Charlotte,NC,28215,35.19,-80.83,$17817,$36323,$65525,700,3,1808,1,Credit,4737448001688514,06/2020,626,YES,2,$13200,02/2010,2010,No
Brady Gomez,45,67,1974,3,Male,4391 Lexington Lane,,Charlotte,NC,28215,35.19,-80.83,$17817,$36323,$65525,700,3,1808,2,Debit (Prepaid),5097151873275379,09/2006,617,YES,2,$130,08/2006,2014,No
Luciana Faraday,34,66,1985,3,Female,404 Main Lane,3.0,Billings,MT,59102,45.76,-108.57,$20231,$41249,$42268,695,2,1809,0,Debit,4470396121935962,11/2023,109,YES,1,$13193,01/2017,2017,No
Luciana Faraday,34,66,1985,3,Female,404 Main Lane,3.0,Billings,MT,59102,45.76,-108.57,$20231,$41249,$42268,695,2,1809,1,Debit,5359387075130556,05/2020,975,YES,1,$16187,09/2011,2011,No
Guillermo Morales,62,61,1957,9,Male,641 Martin Luther King Avenue,,Bernalillo,NM,87004,35.31,-106.55,$15966,$29769,$14542,693,3,1810,0,Debit,5359252107099592,10/2020,401,YES,2,$1627,10/2000,2013,No
Guillermo Morales,62,61,1957,9,Male,641 Martin Luther King Avenue,,Bernalillo,NM,87004,35.31,-106.55,$15966,$29769,$14542,693,3,1810,1,Credit,5084097673104529,10/2007,908,YES,2,$5600,01/2006,2008,No
Guillermo Morales,62,61,1957,9,Male,641 Martin Luther King Avenue,,Bernalillo,NM,87004,35.31,-106.55,$15966,$29769,$14542,693,3,1810,2,Credit,5637704480335686,09/2024,146,YES,1,$9600,12/2003,2016,No
