User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
1490,5,Mastercard,Debit (Prepaid),5042598887023370,Aug-17,909,YES,1,$100.00,Sep-06,2014,No
1490,6,Amex,Credit,323578133531197,Jun-22,404,YES,1,"$8,000.00",Sep-95,2003,No
1491,0,Visa,Credit,4937394377002270,May-21,020,YES,1,"$5,300.00",Feb-04,2007,No
1491,1,Visa,Debit,4386594468368100,Mar-23,765,YES,2,"$22,601.00",Feb-03,2010,No
1492,0,Mastercard,Debit,5873838154222950,Feb-20,759,YES,2,"$27,556.00",Feb-20,2020,No
1492,1,Visa,Debit (Prepaid),4725811445977510,Aug-20,276,YES,2,$29.00,Feb-20,2020,No
1493,0,Mastercard,Debit,5081978309209090,Jan-22,860,YES,1,"$19,753.00",Feb-20,2020,No
1493,1,Mastercard,Debit,5743528973419480,Nov-20,702,YES,1,"$15,527.00",Jan-20,2020,No
1493,2,Visa,Debit,4025612938343500,Sep-20,547,NO,1,"$16,056.00",Jan-20,2020,No
1494,0,Visa,Debit,4658834560157740,Mar-20,222,YES,1,"$9,272.00",Aug-10,2011,No
1495,0,Mastercard,Credit,5936059093647860,Jul-20,739,YES,1,"$9,000.00",Oct-02,2010,No
1495,1,Mastercard,Debit (Prepaid),5789926821361970,Apr-21,833,YES,2,$83.00,May-09,2010,No
1495,2,Visa,Debit,4292936340098040,Apr-16,106,YES,2,"$1,394.00",Aug-10,2015,No
1496,0,Amex,Credit,391488790203553,Jun-20,195,YES,1,"$17,900.00",Jan-07,2010,No
1496,1,Mastercard,Debit,5928320194768560,Aug-16,838,YES,2,"$2,559.00",Sep-11,2011,No
1496,2,Mastercard,Debit,5632931851516080,Oct-23,688,YES,2,"$9,285.00",Sep-98,2013,No
1497,0,Mastercard,Debit (Prepaid),5203903413139230,Aug-23,495,NO,2,$130.00,Jun-09,2009,No
1497,1,Visa,Credit,4781372317032580,Feb-23,403,YES,1,"$13,400.00",Aug-10,2010,No
1497,2,Amex,Credit,320312548990885,Aug-13,628,YES,1,"$9,200.00",Jan-08,2009,No
1497,3,Visa,Credit,4148787669895820,Aug-22,050,YES,1,"$17,700.00",Dec-00,2009,No
1497,4,Mastercard,Debit,5346827663529170,Oct-24,054,NO,2,"$37,634.00",May-04,2006,No
1498,0,Visa,Credit,4759060378229060,Aug-24,148,YES,1,"$25,200.00",Mar-10,2020,No
1498,1,Visa,Debit,4251438588647760,Mar-21,177,YES,2,"$27,878.00",Apr-09,2011,No
1498,2,Visa,Debit,4873170994873040,Dec-21,510,YES,2,"$19,264.00",Jun-10,2010,No
1499,0,Visa,Credit,4601495519183800,Apr-12,833,YES,1,"$17,000.00",Oct-05,2016,No
1499,1,Mastercard,Debit,5822238075477040,Dec-08,299,NO,2,"$14,681.00",Feb-05,2012,No
1499,2,Visa,Credit,4035574637806080,Apr-20,028,NO,3,"$25,100.00",Apr-12,2012,No
1499,3,Mastercard,Debit,5252385354093900,Feb-23,874,YES,2,"$54,842.00",Mar-13,2013,No
1500,0,Visa,Credit,4775884194235980,Feb-20,411,YES,2,"$16,900.00",Feb-20,2020,No
1500,1,Visa,Credit,4544713227326150,Dec-20,004,YES,1,"$12,800.00",Jan-20,2020,No
1501,0,Mastercard,Debit (Prepaid),5701332239788540,Jul-23,299,YES,1,$86.00,Feb-20,2020,No
1501,1,Visa,Debit (Prepaid),4847294655009000,Oct-22,440,YES,1,$61.00,Oct-18,2018,No
1501,2,Visa,Debit (Prepaid),4119373610006560,Apr-21,374,YES,1,$55.00,Feb-20,2020,No
1502,0,Discover,Credit,6845375674595530,Feb-24,943,YES,1,$0.00,Jan-11,2011,No
1502,1,Mastercard,Debit,5417518550067020,Dec-22,737,YES,1,"$10,608.00",Feb-10,2010,No
1502,2,Mastercard,Debit,5345636299699530,Feb-13,788,YES,1,"$16,315.00",Feb-09,2010,No
1502,3,Mastercard,Debit,5503299875661520,Feb-20,924,YES,1,"$20,587.00",Jan-20,2020,No
1503,0,Amex,Credit,320032582560720,Sep-20,917,YES,2,"$7,300.00",Jul-16,2016,No
1503,1,Visa,Debit (Prepaid),4525019658850210,Oct-22,425,YES,2,$60.00,Jan-11,2011,No
1503,2,Visa,Debit (Prepaid),4319964166566920,Jan-23,205,NO,1,$69.00,Aug-15,2015,No
1503,3,Mastercard,Debit (Prepaid),5538874717660580,Sep-23,671,YES,1,$90.00,Feb-20,2020,No
1504,0,Visa,Debit,4700227604701790,Oct-12,163,YES,1,"$11,714.00",Oct-09,2014,No
1504,1,Mastercard,Credit,5618611337229360,Dec-21,114,NO,2,"$6,400.00",Feb-14,2014,No
1504,2,Mastercard,Debit (Prepaid),5302877087935860,Aug-18,213,YES,1,$84.00,Mar-18,2018,No
1504,3,Mastercard,Credit,5762316813851480,Oct-22,722,NO,1,"$6,900.00",Jun-05,2012,No
1505,0,Mastercard,Debit (Prepaid),5236777406383680,Oct-20,234,YES,1,$64.00,Sep-16,2016,No
1505,1,Mastercard,Debit,5463788030135110,Dec-24,236,YES,2,"$37,377.00",Dec-12,2012,No
1506,0,Visa,Debit,4571249574954350,Sep-22,588,YES,2,"$11,002.00",Dec-09,2009,No
1506,1,Visa,Debit,4048255744655070,Jul-20,307,NO,2,"$19,765.00",Aug-01,2009,No
1506,2,Mastercard,Credit,5971047131415220,Feb-18,191,NO,1,"$12,900.00",Apr-04,2010,No
1507,0,Mastercard,Debit,5802516154574090,Jul-21,566,YES,1,"$22,353.00",Feb-20,2020,No
1508,0,Visa,Debit,4998445442709630,Mar-21,899,YES,2,"$28,696.00",Dec-09,2009,No
1508,1,Mastercard,Credit,5587200077332460,Dec-23,661,YES,1,"$20,700.00",Sep-09,2010,No
1508,2,Mastercard,Debit,5079107565180210,Feb-23,905,YES,1,"$14,868.00",Feb-05,2013,No
1508,3,Visa,Debit (Prepaid),4206153698593040,Dec-12,009,YES,1,$78.00,Aug-08,2008,No
1508,4,Mastercard,Debit,5521151206022370,May-20,641,YES,2,"$1,633.00",Dec-10,2012,No
1509,0,Amex,Credit,330491125625090,Nov-24,856,YES,1,"$15,700.00",Feb-20,2020,No
1509,1,Mastercard,Debit (Prepaid),5789086009227520,Apr-23,492,YES,2,$60.00,Feb-20,2020,No
1509,2,Visa,Debit,4396300530343290,Aug-23,768,YES,2,"$5,222.00",Feb-20,2020,No
1509,3,Visa,Debit,4316804623436510,Jul-22,145,YES,1,"$14,897.00",Feb-20,2020,No
1509,4,Mastercard,Credit,5270606118993940,Dec-21,099,YES,2,"$10,500.00",Feb-20,2020,No
1510,0,Mastercard,Debit,5579186804778770,Apr-22,880,YES,1,"$17,130.00",Dec-07,2011,No
1510,1,Mastercard,Debit,5017284678566470,May-22,246,YES,2,"$9,852.00",Feb-06,2012,No
1511,0,Mastercard,Debit,5507680552446400,Sep-20,227,YES,1,"$20,479.00",Mar-08,2008,No
1511,1,Mastercard,Debit (Prepaid),5147068410331390,Sep-11,725,YES,1,$100.00,Mar-08,2011,No
1512,0,Mastercard,Credit,5689040853282700,Oct-21,551,YES,2,"$9,200.00",May-11,2011,No
1512,1,Mastercard,Debit,5122476616301890,May-20,133,YES,1,"$17,314.00",Mar-09,2011,No
1512,2,Mastercard,Debit,5304039785163820,Sep-23,849,YES,1,"$20,605.00",Jul-06,2011,No
1512,3,Discover,Credit,6798120561105470,May-24,373,NO,2,"$9,500.00",Aug-03,2005,No
1513,0,Discover,Credit,6546589729646880,Feb-20,099,YES,2,"$10,600.00",Feb-20,2020,No
1514,0,Mastercard,Debit,5561095552395440,Dec-23,957,YES,1,"$34,065.00",Jul-19,2019,No
1514,1,Mastercard,Credit,5051745688370280,Mar-16,195,YES,1,"$16,200.00",Apr-08,2013,No
1514,2,Visa,Debit (Prepaid),4730478240405310,Dec-24,114,YES,2,$2.00,Mar-08,2010,No
1514,3,Visa,Debit,4084349539485960,Apr-22,536,YES,1,"$26,714.00",Feb-04,2010,No
1514,4,Visa,Debit,4600429352082370,Jan-20,674,YES,2,"$41,084.00",Oct-03,2012,No
1514,5,Mastercard,Debit,5706014273634670,May-08,360,YES,2,"$11,392.00",Jul-06,2015,No
1514,6,Mastercard,Debit,5121412939946660,Oct-22,799,YES,2,"$21,205.00",Dec-07,2011,No
1515,0,Mastercard,Debit,5554081439634550,Jul-22,695,YES,2,"$22,409.00",May-14,2014,No
1515,1,Mastercard,Debit,5911201546356820,Nov-20,172,YES,1,"$26,275.00",Jan-20,2020,No
1515,2,Visa,Debit (Prepaid),4351720469066750,Aug-20,218,YES,1,$74.00,Jul-08,2011,No
1515,3,Mastercard,Debit,5152235839088170,Jul-23,469,NO,2,"$27,298.00",May-03,2007,No
1515,4,Mastercard,Debit (Prepaid),5967896787942490,Aug-24,949,YES,1,$61.00,Mar-08,2010,No
1515,5,Mastercard,Credit,5586713288069320,Jul-22,232,YES,2,"$17,000.00",Jan-03,2009,No
1516,0,Amex,Credit,334781877942824,Sep-23,660,YES,1,"$6,700.00",Jan-20,2020,No
1516,1,Visa,Credit,4969893593143810,Oct-22,058,YES,1,"$9,600.00",Feb-20,2020,No
1516,2,Visa,Debit,4746520577856910,Jul-20,959,YES,1,"$16,350.00",Jan-20,2020,No
1517,0,Mastercard,Credit,5201739490879000,Mar-22,620,NO,2,"$8,500.00",Feb-20,2020,No
1517,1,Visa,Debit,4390973591646080,Feb-20,260,YES,2,"$29,078.00",Feb-20,2020,No
1518,0,Visa,Debit,4385365268806500,Sep-24,151,YES,2,"$11,868.00",Feb-07,2015,No
1518,1,Visa,Debit,4362821338983920,Sep-24,272,YES,1,"$9,708.00",Nov-06,2013,No
1518,2,Mastercard,Debit,5846069874081320,Nov-08,812,YES,2,"$16,541.00",Jul-05,2011,No
1519,0,Visa,Debit,4529699535483300,May-21,329,YES,1,"$10,982.00",Jan-06,2011,No
1519,1,Mastercard,Debit,5016909247780190,Jun-20,479,NO,2,"$11,094.00",Oct-11,2011,No
1519,2,Visa,Credit,4733347153706590,Jul-20,265,YES,2,"$8,000.00",Jan-20,2020,No
1519,3,Mastercard,Debit,5793823082189560,Jan-20,210,YES,1,"$7,535.00",Sep-11,2011,No
1520,0,Visa,Debit,4097569831392140,Jul-22,289,YES,1,"$24,296.00",Nov-18,2018,No
1520,1,Mastercard,Debit,5966652632775560,May-23,536,YES,1,"$20,816.00",Dec-11,2011,No
1520,2,Discover,Credit,6574776064588950,Jun-22,509,YES,2,"$14,700.00",Mar-08,2019,No
1520,3,Visa,Debit,4440574696341640,Apr-20,962,NO,2,"$17,145.00",Jun-09,2010,No
1520,4,Visa,Debit,4752612253568530,Aug-22,162,YES,1,"$11,391.00",Sep-99,2015,No
1521,0,Mastercard,Debit (Prepaid),5017252384270870,Jul-22,389,YES,2,$69.00,Nov-12,2012,No
1521,1,Mastercard,Credit,5344072434039620,May-12,462,YES,2,"$9,100.00",Jun-10,2016,No
1522,0,Mastercard,Debit,5492294137017690,Aug-12,745,YES,2,"$22,137.00",Jun-07,2007,No
1522,1,Mastercard,Debit,5673229210000450,May-10,141,NO,1,"$13,698.00",Nov-08,2010,No
1522,2,Mastercard,Debit,5594766760079500,Jan-20,541,YES,1,"$17,598.00",Apr-09,2009,No
1523,0,Mastercard,Debit,5523941420112530,Jul-21,071,YES,1,"$6,957.00",Sep-05,2011,No
1524,0,Visa,Debit,4832794053001170,Nov-21,588,YES,1,"$20,839.00",Jul-11,2011,No
1524,1,Visa,Debit,4481338830716770,Oct-22,467,YES,1,"$28,004.00",Oct-18,2018,No
1524,2,Mastercard,Debit,5743016565516750,Dec-09,138,YES,1,"$19,114.00",Nov-09,2010,No
1524,3,Mastercard,Debit,5146883948059610,Jun-18,867,YES,2,"$13,657.00",Dec-11,2011,No
1524,4,Mastercard,Debit,5486627600298200,Jul-22,125,YES,1,"$23,404.00",Feb-03,2010,No
1525,0,Mastercard,Debit,5329257764930740,Mar-21,359,YES,2,"$4,898.00",Mar-07,2015,No
1525,1,Mastercard,Debit,5903653067942570,Sep-20,025,NO,1,"$10,654.00",Apr-09,2010,No
1526,0,Mastercard,Credit,5606160450914600,Aug-23,046,YES,2,"$6,600.00",Apr-08,2016,No
1526,1,Amex,Credit,333480454420533,Sep-20,392,NO,1,"$8,300.00",Oct-03,2011,No
1526,2,Amex,Credit,379940351891689,Nov-20,954,YES,2,"$12,300.00",Aug-07,2012,No
1526,3,Mastercard,Credit,5941275556386090,Mar-24,128,YES,1,"$5,500.00",Mar-01,2010,No
1526,4,Visa,Credit,4888461276072570,Oct-22,747,YES,1,"$5,900.00",Aug-09,2010,No
1527,0,Mastercard,Debit,5839584564422180,Jun-24,206,NO,1,"$26,404.00",Aug-08,2011,No
1527,1,Mastercard,Debit,5620855750640300,Aug-23,492,NO,1,"$18,773.00",Jun-17,2017,No
1527,2,Visa,Debit,4539066236622190,Feb-19,145,NO,2,"$21,087.00",Aug-09,2009,No
1527,3,Visa,Credit,4667046973414960,May-23,952,YES,2,"$14,400.00",Feb-11,2011,No
1527,4,Visa,Credit,4973318740626860,Aug-24,586,YES,1,"$11,400.00",Nov-05,2010,No
1528,0,Mastercard,Debit,5713112635487340,Feb-20,796,YES,1,"$11,159.00",May-98,2015,No
1528,1,Mastercard,Debit,5409541769328200,Apr-17,023,YES,1,"$10,233.00",Sep-05,2017,No
1528,2,Visa,Debit (Prepaid),4326714873054570,May-24,692,YES,3,$45.00,Nov-06,2012,No
1528,3,Visa,Credit,4372866189717850,Nov-20,785,YES,2,"$6,400.00",Sep-03,2010,No
1529,0,Mastercard,Debit,5384350370649510,Sep-23,549,YES,1,"$14,070.00",Aug-03,2014,No
1529,1,Mastercard,Debit,5299823964392120,Dec-23,273,NO,2,"$2,159.00",Dec-02,2006,No
1529,2,Mastercard,Debit,5291762862057500,Oct-20,269,YES,1,"$26,425.00",Jun-11,2011,No
1530,0,Mastercard,Debit,5642734548545150,Nov-18,405,YES,2,"$66,781.00",Nov-07,2009,No
1530,1,Visa,Debit,4568370619528040,Jul-23,983,YES,1,"$47,684.00",Aug-13,2013,No
1530,2,Mastercard,Credit,5571571366314370,Jul-24,126,YES,1,"$27,700.00",Oct-07,2013,No
1530,3,Visa,Credit,4915308819332540,May-23,776,YES,2,"$10,700.00",Jul-13,2013,No
1530,4,Visa,Debit,4698439364398040,Feb-21,414,YES,1,"$49,679.00",Jan-20,2020,No
1531,0,Visa,Credit,4381113346368520,Nov-23,051,YES,2,"$1,900.00",Apr-04,2011,No
1531,1,Visa,Debit,4448948827886660,Jan-21,687,YES,1,"$11,885.00",Oct-08,2011,No
1532,0,Mastercard,Debit,5335828686031640,Feb-15,167,YES,2,$785.00,Sep-10,2010,No
1532,1,Visa,Credit,4749273777651480,Mar-22,809,YES,2,"$6,900.00",Oct-01,2011,No
1532,2,Visa,Debit,4450794746298140,Dec-18,502,YES,1,"$22,457.00",Apr-06,2010,No
1533,0,Mastercard,Debit,5072626821657970,Aug-22,701,YES,2,"$14,701.00",Jun-11,2011,No
1533,1,Visa,Debit (Prepaid),4589358638611070,Mar-23,207,YES,1,$3.00,Jul-09,2020,No
1533,2,Mastercard,Debit,5659101740652440,Feb-02,501,YES,2,"$23,502.00",Feb-00,2020,No
1533,3,Mastercard,Debit (Prepaid),5926977700240330,Dec-21,508,YES,2,$44.00,May-10,2010,No
1534,0,Mastercard,Debit,5686962857502760,Jun-22,257,YES,1,"$27,590.00",Mar-09,2010,No
1534,1,Visa,Debit,4230041150211480,Jul-24,872,YES,1,"$37,338.00",Sep-11,2011,No
1534,2,Mastercard,Credit,5409754518829050,Apr-23,806,YES,1,"$15,500.00",Sep-07,2012,No
1534,3,Visa,Debit,4420367772042770,May-07,704,YES,2,"$33,807.00",Dec-05,2008,No
1534,4,Visa,Debit,4063898777653030,Oct-02,671,YES,2,"$24,056.00",Oct-02,2009,No
1534,5,Visa,Credit,4616160672677130,Oct-03,410,YES,2,"$11,400.00",Jun-98,2007,No
1535,0,Mastercard,Debit (Prepaid),5214165168049370,Oct-11,254,YES,2,$37.00,Feb-01,2004,No
1535,1,Visa,Credit,4275119808129750,Jan-14,864,YES,1,"$11,000.00",Feb-07,2010,No
1536,0,Mastercard,Debit,5538862189927590,Dec-23,664,YES,2,"$2,307.00",Nov-08,2010,No
1536,1,Visa,Debit,4763832977457190,Dec-09,581,YES,2,"$10,362.00",Apr-09,2015,No
1537,0,Visa,Debit,4359389213795350,Oct-23,546,YES,1,"$37,318.00",Oct-12,2012,No
1537,1,Mastercard,Credit,5056150001403120,Dec-08,451,YES,1,"$22,800.00",Aug-07,2007,No
1537,2,Visa,Debit,4169838718882750,May-21,899,YES,1,"$57,294.00",Mar-07,2010,No
1537,3,Mastercard,Debit,5565968548709320,Jul-24,877,YES,2,"$30,024.00",May-11,2011,No
1537,4,Visa,Credit,4610405635857640,Oct-19,524,YES,2,"$37,400.00",Dec-11,2011,No
1538,0,Mastercard,Debit,5313259691069760,Aug-22,972,YES,2,"$21,147.00",Feb-20,2020,No
1539,0,Mastercard,Debit,5249391871473890,Feb-24,845,YES,1,"$11,857.00",Apr-09,2011,No
1539,1,Visa,Debit,4453842040369230,Sep-20,179,YES,1,"$21,148.00",Nov-05,2011,No
1539,2,Visa,Credit,4481967137410490,Sep-22,198,YES,1,"$7,500.00",Nov-04,2016,No
1539,3,Visa,Debit,4009698492021260,Apr-21,907,YES,2,"$16,261.00",Aug-10,2016,No
1539,4,Mastercard,Debit,5695828176341630,Dec-21,792,YES,2,"$14,116.00",May-06,2015,No
1540,0,Visa,Debit,4190381537189180,Mar-24,939,YES,1,"$23,677.00",Jan-20,2020,No
1540,1,Visa,Debit (Prepaid),4495572757942990,Dec-20,474,YES,3,$69.00,Jan-20,2020,No
1541,0,Mastercard,Debit,5840476864492030,Mar-20,155,NO,1,"$6,326.00",Jan-09,2010,No
1542,0,Mastercard,Debit,5207003416805340,Jul-20,717,YES,2,"$12,461.00",Feb-20,2020,No
1542,1,Mastercard,Debit,5987109951536860,Apr-19,424,YES,2,"$17,386.00",Feb-17,2017,No
1542,2,Visa,Credit,4076004030170550,Jan-24,180,NO,2,"$11,300.00",Feb-20,2020,No
1543,0,Mastercard,Debit,5905486726598060,Oct-14,426,YES,1,$1.00,Jan-13,2013,No
1543,1,Visa,Debit,4367131765938550,Dec-23,935,NO,2,$1.00,Aug-14,2014,No
1543,2,Mastercard,Credit,5690597003085820,Jan-24,546,YES,2,$0.00,May-05,2012,No
1544,0,Visa,Debit,4943014295329210,Jun-24,641,YES,1,"$23,069.00",Feb-20,2020,No
1544,1,Visa,Debit,4870540675741450,Apr-24,716,YES,1,"$15,578.00",Feb-13,2013,No
1544,2,Mastercard,Debit,5541258980261230,Jun-15,131,YES,1,"$29,648.00",Oct-08,2011,No
1544,3,Visa,Credit,4112534725146350,Oct-18,018,YES,1,"$25,300.00",Dec-11,2017,No
1545,0,Amex,Credit,304236119500152,Aug-20,954,YES,1,"$8,200.00",Sep-10,2012,No
1545,1,Mastercard,Debit,5555216812366870,May-23,871,YES,1,"$9,257.00",May-09,2009,No
1545,2,Visa,Debit,4441595356669110,Jul-21,849,YES,1,$319.00,Jul-02,2016,No
1545,3,Mastercard,Debit,5960254965868030,Jun-24,091,YES,1,"$5,141.00",Mar-04,2012,No
1546,0,Visa,Debit,4765160616096360,May-22,140,YES,2,"$23,343.00",Nov-11,2011,No
1546,1,Mastercard,Debit,5754587881449040,Nov-21,859,YES,2,"$18,624.00",Oct-11,2011,No
1546,2,Visa,Debit,4044157806268500,Jul-20,642,YES,1,"$15,145.00",Apr-15,2015,No
1546,3,Mastercard,Debit,5717363470674550,Feb-20,098,YES,2,"$22,787.00",Apr-12,2012,No
1546,4,Visa,Debit (Prepaid),4937261009416650,May-23,873,YES,1,$94.00,Dec-94,2011,No
1547,0,Mastercard,Debit,5114438569807440,Feb-20,461,YES,2,"$43,984.00",Sep-08,2013,No
1547,1,Visa,Credit,4380226554679220,Sep-22,593,YES,2,"$20,600.00",Sep-12,2012,No
1547,2,Mastercard,Debit,5954583689426800,Nov-22,655,YES,2,"$29,144.00",Aug-07,2010,No
1548,0,Mastercard,Debit,5629986215875750,Nov-24,116,YES,2,"$25,613.00",Aug-11,2016,No
1549,0,Mastercard,Debit,5979667204791660,Feb-20,983,YES,2,"$24,954.00",Feb-20,2020,No
1549,1,Mastercard,Debit,5919565574478940,Oct-24,306,YES,1,"$24,638.00",Jun-10,2010,No
1550,0,Visa,Credit,4824475251141290,Jan-24,450,YES,2,"$3,400.00",Jan-20,2020,No
1551,0,Mastercard,Debit (Prepaid),5640392134523710,May-21,010,YES,2,$79.00,Dec-06,2020,No
1551,1,Visa,Debit,4456924264973450,Mar-24,483,YES,2,"$10,099.00",Jun-09,2013,No
1551,2,Visa,Debit,4441378583955440,Dec-22,568,YES,2,"$15,018.00",Feb-11,2011,No
1552,0,Mastercard,Debit,5266773834736910,Oct-21,593,YES,2,"$31,292.00",Dec-15,2015,No
1553,0,Visa,Debit,4105075889994250,Jun-24,789,YES,2,"$25,639.00",Nov-10,2010,No
1554,0,Visa,Debit,4431266757000300,Sep-24,045,YES,1,"$21,955.00",Jan-20,2020,No
1554,1,Visa,Debit,4005162842417310,Mar-20,501,YES,1,"$16,319.00",Jan-20,2020,No
1554,2,Mastercard,Debit,5444994064603120,Jan-21,632,YES,2,"$14,679.00",Jan-20,2020,No
1555,0,Visa,Credit,4495571717001470,Sep-23,778,YES,2,"$10,200.00",Jul-16,2016,No
1556,0,Mastercard,Debit,5756191460540390,Jul-22,627,YES,2,"$8,653.00",Feb-20,2020,No
1557,0,Visa,Credit,4982389408699600,Aug-21,536,YES,2,"$9,100.00",Sep-08,2008,No
1557,1,Visa,Credit,4719950506919430,Jun-21,185,YES,2,"$4,100.00",Feb-20,2020,No
1557,2,Mastercard,Credit,5855208922240890,Nov-22,032,NO,2,"$10,200.00",Jan-20,2020,No
1557,3,Mastercard,Debit,5651004451380040,Apr-22,421,YES,2,"$12,736.00",Feb-09,2014,No
1558,0,Mastercard,Debit,5733757937326200,Dec-23,487,YES,1,"$12,930.00",Aug-08,2008,No
1558,1,Mastercard,Debit,5898229848182380,Apr-24,150,YES,1,"$12,457.00",Jul-15,2015,No
1558,2,Visa,Debit (Prepaid),4591853850857690,Oct-20,593,YES,1,$145.00,Mar-15,2015,No
1558,3,Discover,Credit,6932038043726910,Mar-20,285,YES,1,"$8,600.00",Nov-00,2014,No
1558,4,Mastercard,Debit,5948622774414290,Mar-16,985,NO,2,"$14,098.00",Dec-06,2009,No
1559,0,Visa,Credit,4031363218390310,Jul-21,632,YES,1,"$8,400.00",Feb-20,2020,No
1560,0,Mastercard,Debit,5442707945484980,Nov-21,434,YES,1,"$16,679.00",Jun-12,2012,No
1560,1,Visa,Debit,4949443440587510,Jul-18,240,YES,1,"$13,030.00",Mar-11,2011,No
1560,2,Visa,Debit,4975809545606400,Jul-20,799,YES,2,"$14,611.00",Jun-08,2008,No
1560,3,Mastercard,Debit,5777389371749140,Jul-24,168,YES,2,"$11,740.00",Feb-20,2020,No
1561,0,Mastercard,Debit,5320405483471850,May-21,018,YES,2,"$15,927.00",Feb-20,2020,No
1562,0,Mastercard,Debit,5290798363835300,Oct-24,487,YES,1,"$14,178.00",Aug-95,2010,No
1562,1,Discover,Credit,6337572896253920,Aug-14,827,YES,1,"$5,900.00",Jun-01,2016,No
1562,2,Mastercard,Debit,5502821682729690,Jul-21,883,YES,2,"$13,955.00",Jul-07,2008,No
1563,0,Visa,Credit,4564555970607140,Jul-22,200,YES,1,"$15,600.00",Feb-06,2011,No
1563,1,Mastercard,Debit (Prepaid),5659072921204160,Nov-23,602,YES,2,$10.00,Jan-05,2011,No
1563,2,Mastercard,Debit,5833433820016740,Feb-24,624,NO,3,"$19,263.00",Jan-07,2011,No
1564,0,Mastercard,Debit,5247649544056700,Sep-21,162,YES,1,"$38,814.00",Oct-16,2016,No
1564,1,Mastercard,Debit,5073215069137250,Dec-24,541,YES,1,"$15,297.00",Sep-13,2013,No
1564,2,Mastercard,Debit (Prepaid),5591003097918970,May-23,390,YES,2,$62.00,Jul-02,2011,No
1565,0,Mastercard,Debit (Prepaid),5031314717836440,Jan-23,860,YES,2,$51.00,Jun-06,2006,No
1566,0,Mastercard,Debit,5192728051393600,Jun-24,461,YES,1,"$13,201.00",Jun-14,2014,No
1566,1,Visa,Debit,4846690288981540,Mar-15,677,YES,1,"$12,353.00",May-13,2013,No
1566,2,Visa,Debit,4981608124910360,Feb-24,782,YES,1,"$18,223.00",Jun-12,2012,No
1566,3,Visa,Debit,4284692836848150,Feb-20,396,YES,1,"$18,757.00",Mar-18,2018,No
1567,0,Mastercard,Debit,5047012325844660,Sep-24,300,YES,1,"$5,966.00",Jan-00,2020,No
1567,1,Mastercard,Credit,5961782216187020,Nov-24,810,YES,1,"$7,600.00",Aug-10,2010,No
1567,2,Mastercard,Debit,5898436387057610,Oct-22,793,YES,1,"$17,832.00",Oct-13,2013,No
1567,3,Visa,Debit,4200226929304950,Jan-22,587,YES,1,"$17,536.00",Jun-06,2007,No
1567,4,Visa,Debit,4499077671227490,Feb-21,551,NO,1,"$30,393.00",Aug-13,2013,No
1568,0,Visa,Credit,4345940645469620,Aug-07,391,YES,1,"$3,100.00",Mar-07,2008,No
1569,0,Visa,Credit,4554286438711290,Feb-20,007,YES,2,"$8,700.00",Jan-20,2020,No
1570,0,Mastercard,Credit,5684630456479790,May-20,396,YES,1,"$6,200.00",Aug-05,2010,No
1570,1,Visa,Credit,4243291135739490,Sep-24,603,YES,1,"$7,400.00",Oct-07,2019,No
1571,0,Mastercard,Debit,5582577330932320,Jan-24,605,YES,2,"$14,801.00",Aug-18,2018,No
1571,1,Visa,Credit,4174613161615030,Oct-24,977,YES,2,"$11,000.00",May-05,2020,No
1571,2,Amex,Credit,350118327144025,May-20,754,YES,2,"$9,900.00",Aug-19,2019,No
1571,3,Visa,Debit,4056761456617100,Jun-23,343,YES,2,"$15,773.00",Jan-18,2018,No
1571,4,Visa,Debit,4076578011196320,Apr-24,992,YES,1,"$18,365.00",Aug-07,2010,No
1571,5,Discover,Credit,6451744848809890,Oct-23,409,YES,1,"$12,300.00",Jan-11,2011,No
1572,0,Visa,Debit,4106850529116000,Jun-20,205,YES,1,"$15,721.00",Sep-99,2011,No
1572,1,Amex,Credit,303084720106463,Sep-23,130,YES,1,"$7,100.00",Feb-07,2009,No
1572,2,Visa,Credit,4970700220086770,Aug-14,312,YES,2,"$8,000.00",Jun-14,2014,No
1572,3,Mastercard,Credit,5643346576345180,Jun-20,064,YES,1,"$7,800.00",Aug-01,2013,No
1573,0,Mastercard,Debit,5016922849464000,Dec-20,869,YES,1,"$25,429.00",Jan-11,2011,No
1573,1,Mastercard,Debit,5618794869367730,Feb-21,271,YES,1,"$16,925.00",Jan-16,2016,No
1573,2,Visa,Debit,4084042364575570,Jun-23,024,YES,1,"$19,450.00",Oct-13,2013,No
1574,0,Mastercard,Debit,5694156503465820,Oct-21,775,YES,2,"$2,264.00",Feb-20,2020,No
1574,1,Visa,Debit,4068545268912420,Jan-20,884,YES,1,"$15,914.00",Jan-20,2020,No
1574,2,Visa,Debit (Prepaid),4273210469600810,Feb-22,536,YES,1,$58.00,Feb-20,2020,No
1574,3,Visa,Debit,4210851216153730,May-24,812,NO,1,"$22,944.00",Jan-20,2020,No
1575,0,Mastercard,Debit,5933813396302400,Jan-23,824,NO,1,"$21,908.00",Dec-09,2009,No
1575,1,Visa,Credit,4549441380872550,Mar-22,975,YES,2,"$15,700.00",Jul-08,2011,No
1575,2,Visa,Credit,4425499865708800,Oct-24,933,YES,1,$0.00,Jan-20,2020,No
