User,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,CARD INDEX,Cards Issued,Card Type,Card Number,Expires,`CVV,Has Chip,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
1854,Gwendolyn Rogers,43,60,1976,11,Female,429 Grant Boulevard,Elmer,NJ,8318,39.59,-75.17,"$24,417.00 ","$49,788.00 ","$83,932.00 ",690,3,0,1,Debit,`5733951015747880,21-Aug,`629,NO,"$25,206.00 ",6-Mar,2018,No
1854,Gwendolyn Rogers,43,60,1976,11,Female,429 Grant Boulevard,Elmer,NJ,8318,39.59,-75.17,"$24,417.00 ","$49,788.00 ","$83,932.00 ",690,3,1,1,Debit (Prepaid),`5358041053681340,21-Oct,`787,YES,$89.00 ,2-Sep,2012,No
1854,Gwendolyn Rogers,43,60,1976,11,Female,429 Grant Boulevard,Elmer,NJ,8318,39.59,-75.17,"$24,417.00 ","$49,788.00 ","$83,932.00 ",690,3,2,3,Debit,`4466987531926970,24-Apr,`542,YES,"$15,143.00 ",10-Mar,2014,No
1855,Galilea Clark,69,67,1950,12,Female,829 Mill Boulevard,Manassas,VA,20109,38.74,-77.48,"$24,016.00 ","$50,753.00 ","$20,226.00 ",698,4,0,2,Credit,`5867727546265980,10-Oct,`868,YES,"$12,700.00 ",10-May,2010,No
1855,Galilea Clark,69,67,1950,12,Female,829 Mill Boulevard,Manassas,VA,20109,38.74,-77.48,"$24,016.00 ","$50,753.00 ","$20,226.00 ",698,4,1,2,Debit (Prepaid),`4021365419633520,24-Apr,`489,YES,$53.00 ,9-Sep,2009,No
1855,Galilea Clark,69,67,1950,12,Female,829 Mill Boulevard,Manassas,VA,20109,38.74,-77.48,"$24,016.00 ","$50,753.00 ","$20,226.00 ",698,4,2,2,Debit (Prepaid),`5451240838028180,23-Jul,`089,YES,$67.00 ,9-Jul,2016,No
1855,Galilea Clark,69,67,1950,12,Female,829 Mill Boulevard,Manassas,VA,20109,38.74,-77.48,"$24,016.00 ","$50,753.00 ","$20,226.00 ",698,4,3,2,Debit,`5524375174709990,20-Apr,`727,NO,"$22,839.00 ",10-Jul,2015,No
1856,Eileen Chen,88,67,1931,9,Female,336 North Street Apt. 3,Cincinnati,OH,45224,39.09,-84.51,"$18,959.00 ","$16,296.00 ",$667.00 ,838,7,0,1,Debit,`5184750031787690,24-May,`395,YES,"$17,252.00 ",20-Jan,2020,No
1856,Eileen Chen,88,67,1931,9,Female,336 North Street Apt. 3,Cincinnati,OH,45224,39.09,-84.51,"$18,959.00 ","$16,296.00 ",$667.00 ,838,7,1,1,Debit,`4414457303374730,24-Mar,`962,YES,"$19,103.00 ",11-Mar,2011,No
1856,Eileen Chen,88,67,1931,9,Female,336 North Street Apt. 3,Cincinnati,OH,45224,39.09,-84.51,"$18,959.00 ","$16,296.00 ",$667.00 ,838,7,2,1,Debit,`4622792344518880,20-May,`682,NO,"$15,619.00 ",14-Jul,2014,No
1856,Eileen Chen,88,67,1931,9,Female,336 North Street Apt. 3,Cincinnati,OH,45224,39.09,-84.51,"$18,959.00 ","$16,296.00 ",$667.00 ,838,7,3,1,Debit,`5288684620224620,20-Feb,`742,YES,"$17,512.00 ",18-Mar,2018,No
1856,Eileen Chen,88,67,1931,9,Female,336 North Street Apt. 3,Cincinnati,OH,45224,39.09,-84.51,"$18,959.00 ","$16,296.00 ",$667.00 ,838,7,4,1,Credit,`4446204059905460,20-Nov,`745,YES,"$9,300.00 ",8-Jan,2008,No
1856,Eileen Chen,88,67,1931,9,Female,336 North Street Apt. 3,Cincinnati,OH,45224,39.09,-84.51,"$18,959.00 ","$16,296.00 ",$667.00 ,838,7,5,2,Credit,`6459832607723470,21-Mar,`613,YES,"$9,300.00 ",11-Jun,2011,No
1856,Eileen Chen,88,67,1931,9,Female,336 North Street Apt. 3,Cincinnati,OH,45224,39.09,-84.51,"$18,959.00 ","$16,296.00 ",$667.00 ,838,7,6,1,Debit,`5116412114054860,21-Jan,`641,YES,"$13,584.00 ",19-Sep,2019,No
1857,Daniel Martinez,21,62,1998,8,Male,894 Catherine Boulevard,Fort Plain,NY,13339,42.93,-74.62,"$15,242.00 ","$31,077.00 ","$89,659.00 ",789,5,0,2,Credit,`361660199951264,20-Feb,`359,YES,"$8,300.00 ",20-Feb,2020,No
1857,Daniel Martinez,21,62,1998,8,Male,894 Catherine Boulevard,Fort Plain,NY,13339,42.93,-74.62,"$15,242.00 ","$31,077.00 ","$89,659.00 ",789,5,1,1,Credit,`4177943531666100,24-Oct,`935,YES,"$7,000.00 ",20-Jan,2020,No
1857,Daniel Martinez,21,62,1998,8,Male,894 Catherine Boulevard,Fort Plain,NY,13339,42.93,-74.62,"$15,242.00 ","$31,077.00 ","$89,659.00 ",789,5,2,1,Debit (Prepaid),`5274198815905600,20-Jan,`614,YES,$80.00 ,20-Jan,2020,No
1857,Daniel Martinez,21,62,1998,8,Male,894 Catherine Boulevard,Fort Plain,NY,13339,42.93,-74.62,"$15,242.00 ","$31,077.00 ","$89,659.00 ",789,5,3,1,Debit,`4868987724427790,20-Feb,`851,YES,"$3,678.00 ",20-Jan,2020,No
1857,Daniel Martinez,21,62,1998,8,Male,894 Catherine Boulevard,Fort Plain,NY,13339,42.93,-74.62,"$15,242.00 ","$31,077.00 ","$89,659.00 ",789,5,4,1,Debit,`5979708797094580,20-Feb,`245,YES,"$5,826.00 ",20-Jan,2020,No
1858,Daleyza Campbell,27,65,1992,6,Female,444 Forest Boulevard,Holland,MI,49423,42.77,-86.1,"$18,877.00 ","$38,487.00 ","$28,032.00 ",773,4,0,2,Credit,`321786749835899,24-Mar,`747,YES,"$8,200.00 ",20-Feb,2020,No
1858,Daleyza Campbell,27,65,1992,6,Female,444 Forest Boulevard,Holland,MI,49423,42.77,-86.1,"$18,877.00 ","$38,487.00 ","$28,032.00 ",773,4,1,1,Credit,`6364215863625390,23-Oct,`014,YES,"$13,000.00 ",13-Apr,2013,No
1858,Daleyza Campbell,27,65,1992,6,Female,444 Forest Boulevard,Holland,MI,49423,42.77,-86.1,"$18,877.00 ","$38,487.00 ","$28,032.00 ",773,4,2,2,Debit,`5690509651153900,22-May,`573,YES,"$20,430.00 ",16-Jun,2016,No
1858,Daleyza Campbell,27,65,1992,6,Female,444 Forest Boulevard,Holland,MI,49423,42.77,-86.1,"$18,877.00 ","$38,487.00 ","$28,032.00 ",773,4,3,1,Credit,`5008598572977470,20-Feb,`232,YES,"$8,300.00 ",20-Jan,2020,No
1859,Jayla Jenkins,59,66,1960,12,Female,26 Martin Luther King Drive,Houston,TX,77081,29.76,-95.38,"$15,862.00 ","$32,347.00 ","$82,667.00 ",784,7,0,1,Debit,`5578069135826630,19-Jul,`703,YES,"$10,882.00 ",17-Apr,2017,No
1859,Jayla Jenkins,59,66,1960,12,Female,26 Martin Luther King Drive,Houston,TX,77081,29.76,-95.38,"$15,862.00 ","$32,347.00 ","$82,667.00 ",784,7,1,1,Debit,`4323438857314990,22-Mar,`040,YES,"$19,454.00 ",13-Jun,2013,No
1859,Jayla Jenkins,59,66,1960,12,Female,26 Martin Luther King Drive,Houston,TX,77081,29.76,-95.38,"$15,862.00 ","$32,347.00 ","$82,667.00 ",784,7,2,1,Debit,`5075857376370680,20-Feb,`982,YES,"$19,624.00 ",14-May,2014,No
1859,Jayla Jenkins,59,66,1960,12,Female,26 Martin Luther King Drive,Houston,TX,77081,29.76,-95.38,"$15,862.00 ","$32,347.00 ","$82,667.00 ",784,7,3,1,Credit,`322674119450622,12-Aug,`250,YES,"$8,700.00 ",10-Feb,2010,No
1859,Jayla Jenkins,59,66,1960,12,Female,26 Martin Luther King Drive,Houston,TX,77081,29.76,-95.38,"$15,862.00 ","$32,347.00 ","$82,667.00 ",784,7,4,1,Credit,`5253140087088070,20-Dec,`945,YES,"$8,000.00 ",20-Jan,2020,No
1859,Jayla Jenkins,59,66,1960,12,Female,26 Martin Luther King Drive,Houston,TX,77081,29.76,-95.38,"$15,862.00 ","$32,347.00 ","$82,667.00 ",784,7,5,1,Debit,`4565738687713640,20-Mar,`549,YES,"$14,540.00 ",2-Sep,2002,No
1859,Jayla Jenkins,59,66,1960,12,Female,26 Martin Luther King Drive,Houston,TX,77081,29.76,-95.38,"$15,862.00 ","$32,347.00 ","$82,667.00 ",784,7,6,1,Credit,`5170430476017810,23-Jun,`817,YES,"$7,300.00 ",10-Aug,2013,No
1860,Reina Cox,37,66,1982,4,Female,48190 Plum Drive Apt. 23,Lavallette,NJ,8735,39.96,-74.06,"$19,848.00 ","$40,470.00 ","$41,938.00 ",731,5,0,2,Credit,`4941217468452960,15-Mar,`160,YES,"$12,200.00 ",10-Jun,2010,No
1860,Reina Cox,37,66,1982,4,Female,48190 Plum Drive Apt. 23,Lavallette,NJ,8735,39.96,-74.06,"$19,848.00 ","$40,470.00 ","$41,938.00 ",731,5,1,1,Credit,`4222423291346250,21-Jan,`067,YES,"$5,000.00 ",13-Jun,2013,No
1860,Reina Cox,37,66,1982,4,Female,48190 Plum Drive Apt. 23,Lavallette,NJ,8735,39.96,-74.06,"$19,848.00 ","$40,470.00 ","$41,938.00 ",731,5,2,1,Credit,`5451362125568430,20-Mar,`365,YES,"$11,200.00 ",10-Oct,2010,No
1860,Reina Cox,37,66,1982,4,Female,48190 Plum Drive Apt. 23,Lavallette,NJ,8735,39.96,-74.06,"$19,848.00 ","$40,470.00 ","$41,938.00 ",731,5,3,2,Credit,`4759687155885580,16-Jul,`034,NO,"$11,200.00 ",10-Dec,2011,No
1860,Reina Cox,37,66,1982,4,Female,48190 Plum Drive Apt. 23,Lavallette,NJ,8735,39.96,-74.06,"$19,848.00 ","$40,470.00 ","$41,938.00 ",731,5,4,1,Debit,`4680328184934190,12-Dec,`377,YES,"$26,730.00 ",8-Aug,2010,No
1861,Conner Harris,49,63,1970,8,Male,6427 Martin Luther King Drive,Syracuse,NY,13210,43.04,-76.14,"$18,649.00 ","$38,028.00 ","$79,101.00 ",831,4,0,2,Credit,`5678554364408510,17-Jul,`255,YES,"$11,500.00 ",14-Jan,2014,No
1861,Conner Harris,49,63,1970,8,Male,6427 Martin Luther King Drive,Syracuse,NY,13210,43.04,-76.14,"$18,649.00 ","$38,028.00 ","$79,101.00 ",831,4,1,2,Debit,`5622967893451770,22-Oct,`227,YES,"$16,747.00 ",20-Feb,2020,No
1861,Conner Harris,49,63,1970,8,Male,6427 Martin Luther King Drive,Syracuse,NY,13210,43.04,-76.14,"$18,649.00 ","$38,028.00 ","$79,101.00 ",831,4,2,1,Debit,`4337361376136360,11-Sep,`943,YES,"$11,574.00 ",6-Apr,2009,No
1861,Conner Harris,49,63,1970,8,Male,6427 Martin Luther King Drive,Syracuse,NY,13210,43.04,-76.14,"$18,649.00 ","$38,028.00 ","$79,101.00 ",831,4,3,1,Debit,`5291637236164080,8-Jun,`568,NO,"$13,772.00 ",7-Jan,2009,No
1862,Angela Jenkins,83,64,1936,4,Female,9915 Burns Lane,Dover,DE,19901,39.15,-75.51,"$17,634.00 ","$25,567.00 ","$1,001.00 ",665,3,0,1,Debit,`4539775091869860,21-Feb,`740,YES,$271.00 ,9-Apr,2012,No
1862,Angela Jenkins,83,64,1936,4,Female,9915 Burns Lane,Dover,DE,19901,39.15,-75.51,"$17,634.00 ","$25,567.00 ","$1,001.00 ",665,3,1,2,Credit,`395311275502832,22-May,`056,YES,"$16,100.00 ",14-Oct,2014,No
1862,Angela Jenkins,83,64,1936,4,Female,9915 Burns Lane,Dover,DE,19901,39.15,-75.51,"$17,634.00 ","$25,567.00 ","$1,001.00 ",665,3,2,2,Debit,`5733441683735970,20-Feb,`667,YES,"$11,039.00 ",20-Feb,2020,No
1863,Lorenzo Thomas,33,65,1987,1,Male,97542 Hillside Lane,Liverpool,NY,13090,43.1,-76.21,"$25,429.00 ","$51,848.00 ","$86,951.00 ",692,1,0,2,Credit,`5685035507383240,17-Aug,`135,YES,"$19,800.00 ",12-Sep,2012,No
1864,Finnegan Campbell,48,63,1971,8,Male,7944 Hill Lane Apt. 7,Lagrange,IN,46761,41.64,-85.41,"$14,263.00 ","$29,081.00 ","$56,301.00 ",655,3,0,2,Credit,`6596755789941870,24-Nov,`931,YES,"$5,700.00 ",13-Apr,2013,No
1864,Finnegan Campbell,48,63,1971,8,Male,7944 Hill Lane Apt. 7,Lagrange,IN,46761,41.64,-85.41,"$14,263.00 ","$29,081.00 ","$56,301.00 ",655,3,1,1,Credit,`5003485851351770,11-Mar,`861,NO,"$7,200.00 ",3-Dec,2012,No
1864,Finnegan Campbell,48,63,1971,8,Male,7944 Hill Lane Apt. 7,Lagrange,IN,46761,41.64,-85.41,"$14,263.00 ","$29,081.00 ","$56,301.00 ",655,3,2,2,Debit (Prepaid),`5164766009976950,20-Sep,`691,YES,$11.00 ,9-Feb,2013,No
1865,Yusuf Rivera,34,68,1985,9,Male,2066 Ninth Lane,Willowbrook,IL,60527,41.8,-87.92,"$45,307.00 ","$92,375.00 ","$156,949.00 ",712,5,0,2,Debit,`5422341110559650,21-Oct,`939,YES,"$45,373.00 ",20-Jan,2020,No
1865,Yusuf Rivera,34,68,1985,9,Male,2066 Ninth Lane,Willowbrook,IL,60527,41.8,-87.92,"$45,307.00 ","$92,375.00 ","$156,949.00 ",712,5,1,1,Credit,`4415046745142820,11-Jun,`166,NO,"$21,000.00 ",7-Jun,2015,No
1865,Yusuf Rivera,34,68,1985,9,Male,2066 Ninth Lane,Willowbrook,IL,60527,41.8,-87.92,"$45,307.00 ","$92,375.00 ","$156,949.00 ",712,5,2,1,Debit,`4343665057958600,21-Aug,`665,YES,"$43,287.00 ",6-Jul,2013,No
1865,Yusuf Rivera,34,68,1985,9,Male,2066 Ninth Lane,Willowbrook,IL,60527,41.8,-87.92,"$45,307.00 ","$92,375.00 ","$156,949.00 ",712,5,3,1,Debit,`4452357307336460,21-Jul,`260,YES,"$42,176.00 ",8-Apr,2008,No
1865,Yusuf Rivera,34,68,1985,9,Male,2066 Ninth Lane,Willowbrook,IL,60527,41.8,-87.92,"$45,307.00 ","$92,375.00 ","$156,949.00 ",712,5,4,2,Debit,`5322921857948890,22-Mar,`534,YES,"$19,789.00 ",6-Mar,2010,No
1866,Amber Masvidal,31,65,1988,10,Female,5295 Pine Street,Marietta,GA,30067,33.95,-84.54,"$30,747.00 ","$62,692.00 ","$50,290.00 ",698,2,0,1,Debit,`5241330528442150,22-Jul,`436,YES,"$24,508.00 ",8-Mar,2009,No
1866,Amber Masvidal,31,65,1988,10,Female,5295 Pine Street,Marietta,GA,30067,33.95,-84.54,"$30,747.00 ","$62,692.00 ","$50,290.00 ",698,2,1,1,Debit,`5386540540263310,24-Mar,`026,YES,"$25,197.00 ",8-Sep,2011,No
1867,Emory Lopez,58,62,1961,10,Male,2130 Valley Stream Lane Apt. 779,Salt Lake City,UT,84120,40.69,-111.99,"$17,276.00 ","$35,229.00 ","$60,945.00 ",724,2,0,2,Credit,`5512081974916790,22-Oct,`765,YES,"$9,300.00 ",15-Dec,2015,No
1867,Emory Lopez,58,62,1961,10,Male,2130 Valley Stream Lane Apt. 779,Salt Lake City,UT,84120,40.69,-111.99,"$17,276.00 ","$35,229.00 ","$60,945.00 ",724,2,1,1,Debit,`4605950682175490,20-Aug,`517,YES,"$16,047.00 ",19-Dec,2019,No
1868,Halle Rivera,40,58,1979,3,Female,73 Oak Street,Dallas,TX,75206,32.79,-96.76,"$37,234.00 ","$75,918.00 ","$94,579.00 ",759,2,0,1,Debit,`5902542975328330,23-Dec,`983,YES,"$27,795.00 ",9-Oct,2014,No
1868,Halle Rivera,40,58,1979,3,Female,73 Oak Street,Dallas,TX,75206,32.79,-96.76,"$37,234.00 ","$75,918.00 ","$94,579.00 ",759,2,1,2,Credit,`6917280872761370,20-Apr,`315,YES,"$16,100.00 ",11-Aug,2011,No
1869,Tinley Watson,39,66,1980,11,Female,364 12th Drive Apt. 2,Tacoma,WA,98445,47.13,-122.4,"$20,345.00 ","$41,483.00 ","$64,098.00 ",721,2,0,2,Debit,`5576035087378470,23-May,`481,YES,"$14,027.00 ",7-Dec,2014,No
1869,Tinley Watson,39,66,1980,11,Female,364 12th Drive Apt. 2,Tacoma,WA,98445,47.13,-122.4,"$20,345.00 ","$41,483.00 ","$64,098.00 ",721,2,1,1,Credit,`6737538441360610,24-Aug,`595,YES,"$10,600.00 ",3-Feb,2007,No
1870,Samara Young,50,60,1969,7,Female,4704 Essex Boulevard,Piedmont,CA,94620,37.77,-122.21,"$26,391.00 ","$53,810.00 ","$78,986.00 ",637,1,0,2,Debit,`4044316472139410,23-Dec,`596,YES,"$26,995.00 ",Jul-00,2009,No
1871,Angelica Long,26,72,1994,1,Female,189 Washington Street Apt. 3774,Trinity,NC,27370,35.88,-80.01,"$18,657.00 ","$38,036.00 ",$0.00 ,743,3,0,1,Credit,`5226870809361780,20-Jan,`075,YES,"$10,400.00 ",20-Jan,2020,No
1871,Angelica Long,26,72,1994,1,Female,189 Washington Street Apt. 3774,Trinity,NC,27370,35.88,-80.01,"$18,657.00 ","$38,036.00 ",$0.00 ,743,3,1,2,Credit,`5067574894573930,23-Sep,`755,YES,"$11,400.00 ",20-Feb,2020,No
1871,Angelica Long,26,72,1994,1,Female,189 Washington Street Apt. 3774,Trinity,NC,27370,35.88,-80.01,"$18,657.00 ","$38,036.00 ",$0.00 ,743,3,2,2,Credit,`4742301691992770,22-Jan,`016,YES,"$11,900.00 ",20-Jan,2020,No
1872,Nathaniel Lopez,20,65,1999,9,Male,9895 El Camino Boulevard,Buzzards Bay,MA,2532,41.75,-70.61,"$23,909.00 ","$48,747.00 ","$171,249.00 ",713,3,0,1,Debit,`4414714260971090,21-Sep,`462,YES,"$29,065.00 ",20-Feb,2020,No
1872,Nathaniel Lopez,20,65,1999,9,Male,9895 El Camino Boulevard,Buzzards Bay,MA,2532,41.75,-70.61,"$23,909.00 ","$48,747.00 ","$171,249.00 ",713,3,1,2,Debit (Prepaid),`5483078601827870,23-Jul,`594,YES,$55.00 ,20-Jan,2020,No
1872,Nathaniel Lopez,20,65,1999,9,Male,9895 El Camino Boulevard,Buzzards Bay,MA,2532,41.75,-70.61,"$23,909.00 ","$48,747.00 ","$171,249.00 ",713,3,2,1,Debit (Prepaid),`4749171976917250,20-Jan,`187,YES,$89.00 ,20-Jan,2020,No
1873,Isabella Young,29,67,1990,8,Female,225 Lake Boulevard,Farmington,MI,48331,42.46,-83.37,"$36,817.00 ","$75,070.00 ","$161,525.00 ",723,1,0,2,Credit,`5994692166168760,20-Mar,`708,YES,"$22,800.00 ",20-Feb,2020,No
1874,August Braun,42,72,1977,8,Male,331 Oak Lane,Antioch,CA,94531,37.96,-121.76,"$28,733.00 ","$58,584.00 ","$99,235.00 ",563,2,0,2,Credit,`4187289847634830,21-Apr,`798,NO,"$4,300.00 ",13-Dec,2013,No
1874,August Braun,42,72,1977,8,Male,331 Oak Lane,Antioch,CA,94531,37.96,-121.76,"$28,733.00 ","$58,584.00 ","$99,235.00 ",563,2,1,1,Debit,`4145423192370460,21-Feb,`398,NO,"$38,900.00 ",13-Jun,2013,No
1875,Gloria Wright,53,66,1966,10,Female,1132 Hill Street,Boone,NC,28607,36.2,-81.66,"$19,604.00 ","$39,974.00 ","$77,967.00 ",644,2,0,1,Credit,`6514958752973690,12-Nov,`261,NO,"$9,500.00 ",8-Aug,2009,No
1875,Gloria Wright,53,66,1966,10,Female,1132 Hill Street,Boone,NC,28607,36.2,-81.66,"$19,604.00 ","$39,974.00 ","$77,967.00 ",644,2,1,2,Debit,`5648870697869370,20-Feb,`686,YES,"$17,633.00 ",20-Feb,2020,No
1876,Aarav Farhad,48,64,1971,8,Male,6035 Forest Avenue,Bronx,NY,10460,40.84,-73.87,"$13,461.00 ","$27,447.00 ","$80,850.00 ",673,5,0,1,Credit,`5191615123045320,20-Nov,`485,YES,"$7,400.00 ",5-Jun,2011,No
1876,Aarav Farhad,48,64,1971,8,Male,6035 Forest Avenue,Bronx,NY,10460,40.84,-73.87,"$13,461.00 ","$27,447.00 ","$80,850.00 ",673,5,1,1,Debit,`5458954548704070,24-Jul,`047,YES,"$9,001.00 ",15-Jun,2015,No
1876,Aarav Farhad,48,64,1971,8,Male,6035 Forest Avenue,Bronx,NY,10460,40.84,-73.87,"$13,461.00 ","$27,447.00 ","$80,850.00 ",673,5,2,2,Debit,`5077942665919870,23-Aug,`127,NO,"$9,669.00 ",8-Apr,2011,No
1876,Aarav Farhad,48,64,1971,8,Male,6035 Forest Avenue,Bronx,NY,10460,40.84,-73.87,"$13,461.00 ","$27,447.00 ","$80,850.00 ",673,5,3,2,Debit,`5617443939610340,24-Aug,`813,YES,"$16,491.00 ",12-Dec,2012,No
1876,Aarav Farhad,48,64,1971,8,Male,6035 Forest Avenue,Bronx,NY,10460,40.84,-73.87,"$13,461.00 ","$27,447.00 ","$80,850.00 ",673,5,4,1,Credit,`4809764397537140,13-Dec,`939,YES,"$7,800.00 ",6-May,2012,No
1877,Blaire Wright,32,68,1987,6,Female,9384 Ocean Avenue,Bartlesville,OK,74003,36.73,-95.94,"$16,453.00 ","$33,548.00 ","$31,183.00 ",693,2,0,2,Debit,`5401966281135700,23-Feb,`737,YES,"$12,183.00 ",14-May,2014,No
1877,Blaire Wright,32,68,1987,6,Female,9384 Ocean Avenue,Bartlesville,OK,74003,36.73,-95.94,"$16,453.00 ","$33,548.00 ","$31,183.00 ",693,2,1,1,Credit,`4142618269549470,22-Dec,`716,YES,"$8,900.00 ",10-Sep,2016,No
1878,Raul Gao,23,74,1996,7,Male,613 First Boulevard,Saint Clairsville,OH,43950,40.07,-80.89,"$20,697.00 ","$42,200.00 ","$28,557.00 ",769,2,0,1,Debit,`5141201123047050,23-Oct,`639,NO,"$13,558.00 ",20-Jan,2020,No
1878,Raul Gao,23,74,1996,7,Male,613 First Boulevard,Saint Clairsville,OH,43950,40.07,-80.89,"$20,697.00 ","$42,200.00 ","$28,557.00 ",769,2,1,1,Credit,`4562385865984510,23-Jun,`002,YES,"$12,600.00 ",20-Feb,2020,No
1879,Jessie Parker,18,65,2001,9,Female,141 Sixth Boulevard,Cochran,GA,31014,32.38,-83.35,"$16,413.00 ","$33,459.00 ","$37,753.00 ",705,3,0,1,Debit,`5505033368140300,23-Oct,`281,YES,"$10,742.00 ",20-Feb,2020,No
1879,Jessie Parker,18,65,2001,9,Female,141 Sixth Boulevard,Cochran,GA,31014,32.38,-83.35,"$16,413.00 ","$33,459.00 ","$37,753.00 ",705,3,1,2,Credit,`4393681534654140,20-Feb,`748,YES,"$8,100.00 ",20-Jan,2020,No
1879,Jessie Parker,18,65,2001,9,Female,141 Sixth Boulevard,Cochran,GA,31014,32.38,-83.35,"$16,413.00 ","$33,459.00 ","$37,753.00 ",705,3,2,1,Debit,`4454771454125730,24-Oct,`884,YES,"$12,240.00 ",20-Jan,2020,No
1880,Joseph Schmidt,78,66,1941,9,Male,6283 Rose Avenue,Chantilly,VA,20152,38.87,-77.4,"$46,175.00 ","$113,514.00 ","$16,524.00 ",727,8,0,1,Credit,`5696485046042910,24-Feb,`764,YES,"$28,000.00 ",7-May,2007,No
1880,Joseph Schmidt,78,66,1941,9,Male,6283 Rose Avenue,Chantilly,VA,20152,38.87,-77.4,"$46,175.00 ","$113,514.00 ","$16,524.00 ",727,8,1,1,Debit,`5545483213832550,20-Jun,`645,NO,"$19,843.00 ",6-Sep,2015,No
1880,Joseph Schmidt,78,66,1941,9,Male,6283 Rose Avenue,Chantilly,VA,20152,38.87,-77.4,"$46,175.00 ","$113,514.00 ","$16,524.00 ",727,8,2,2,Debit,`4353181605005040,21-Feb,`019,YES,"$4,707.00 ",10-Aug,2010,No
1880,Joseph Schmidt,78,66,1941,9,Male,6283 Rose Avenue,Chantilly,VA,20152,38.87,-77.4,"$46,175.00 ","$113,514.00 ","$16,524.00 ",727,8,3,1,Credit,`309385388804488,24-Jan,`251,YES,"$16,200.00 ",10-May,2010,No
1880,Joseph Schmidt,78,66,1941,9,Male,6283 Rose Avenue,Chantilly,VA,20152,38.87,-77.4,"$46,175.00 ","$113,514.00 ","$16,524.00 ",727,8,4,1,Debit (Prepaid),`5331189129913280,20-Oct,`359,YES,$58.00 ,19-Jun,2019,No
1880,Joseph Schmidt,78,66,1941,9,Male,6283 Rose Avenue,Chantilly,VA,20152,38.87,-77.4,"$46,175.00 ","$113,514.00 ","$16,524.00 ",727,8,5,2,Credit,`4119849353170300,20-Feb,`170,YES,"$21,600.00 ",3-Aug,2015,No
1880,Joseph Schmidt,78,66,1941,9,Male,6283 Rose Avenue,Chantilly,VA,20152,38.87,-77.4,"$46,175.00 ","$113,514.00 ","$16,524.00 ",727,8,6,2,Debit,`5676028749684100,22-Jan,`678,YES,"$4,707.00 ",6-Apr,2015,No
1880,Joseph Schmidt,78,66,1941,9,Male,6283 Rose Avenue,Chantilly,VA,20152,38.87,-77.4,"$46,175.00 ","$113,514.00 ","$16,524.00 ",727,8,7,3,Debit,`5270284172540380,24-May,`714,YES,"$27,178.00 ",11-Jul,2011,No
1881,Paris Powell,38,65,1982,2,Female,8 Hillside Lane,Colcord,OK,74338,36.26,-94.69,"$12,517.00 ","$25,524.00 ","$69,401.00 ",759,3,0,2,Credit,`5819630613408760,23-Mar,`727,YES,"$8,100.00 ",8-May,2014,No
1881,Paris Powell,38,65,1982,2,Female,8 Hillside Lane,Colcord,OK,74338,36.26,-94.69,"$12,517.00 ","$25,524.00 ","$69,401.00 ",759,3,1,2,Debit,`5980129246400400,24-Feb,`042,YES,"$16,815.00 ",8-Jan,2014,No
1881,Paris Powell,38,65,1982,2,Female,8 Hillside Lane,Colcord,OK,74338,36.26,-94.69,"$12,517.00 ","$25,524.00 ","$69,401.00 ",759,3,2,1,Debit (Prepaid),`4881855799456120,22-Feb,`637,YES,$0.00 ,9-Jun,2012,No
1882,Zayden Brown,50,67,1969,3,Male,655 George Boulevard,Laguna Beach,CA,92651,33.55,-117.78,"$69,236.00 ","$141,161.00 ",$0.00 ,773,3,0,1,Credit,`5268892141706910,23-Mar,`905,YES,"$51,900.00 ",6-May,2009,No
1882,Zayden Brown,50,67,1969,3,Male,655 George Boulevard,Laguna Beach,CA,92651,33.55,-117.78,"$69,236.00 ","$141,161.00 ",$0.00 ,773,3,1,1,Credit,`5634102457746990,20-Feb,`250,YES,"$17,700.00 ",8-Jun,2009,No
1882,Zayden Brown,50,67,1969,3,Male,655 George Boulevard,Laguna Beach,CA,92651,33.55,-117.78,"$69,236.00 ","$141,161.00 ",$0.00 ,773,3,2,1,Debit,`5340780229634190,23-Jul,`257,YES,"$47,211.00 ",10-Apr,2010,No
1883,Kaylin Foster,32,66,1987,5,Female,52292 East Street,Baltimore,MD,21224,39.3,-76.61,"$26,431.00 ","$53,890.00 ","$252,106.00 ",656,4,0,2,Credit,`386478516235378,24-Mar,`172,NO,"$17,800.00 ",9-Jan,2009,No
1883,Kaylin Foster,32,66,1987,5,Female,52292 East Street,Baltimore,MD,21224,39.3,-76.61,"$26,431.00 ","$53,890.00 ","$252,106.00 ",656,4,1,1,Debit,`4330882727770780,19-Oct,`022,YES,"$29,685.00 ",18-Feb,2018,No
1883,Kaylin Foster,32,66,1987,5,Female,52292 East Street,Baltimore,MD,21224,39.3,-76.61,"$26,431.00 ","$53,890.00 ","$252,106.00 ",656,4,2,1,Credit,`4724864981660920,24-Aug,`403,NO,"$12,700.00 ",10-Jun,2013,No
